Employee ID,Office Name Formatted,Customer ID,Product Box Sub Level,Business Name,# Sales,DateTime,shift_title,DateSTime,DateETime
3045058,"Seattle, WA",14003315,3x2 box,HelloFresh,1,2019-01-17 20:31:00,Tacoma RV Show,2019-01-17 17:55:00,2019-01-17 23:29:00
3045058,"Seattle, WA",14003531,2x2 box,HelloFresh,1,2019-01-17 20:41:00,Tacoma RV Show,2019-01-17 17:55:00,2019-01-17 23:29:00
3045058,"Seattle, WA",14032986,3x2 box,HelloFresh,1,2019-01-19 13:51:00,Self Care Fair,2019-01-19 10:28:00,2019-01-19 16:52:00
3045058,"Seattle, WA",14033329,2x2 box,HelloFresh,1,2019-01-19 14:06:00,Self Care Fair,2019-01-19 10:28:00,2019-01-19 16:52:00
3045058,"Seattle, WA",4858199,2x4 box,HelloFresh,1,2019-01-19 16:16:00,Self Care Fair,2019-01-19 10:28:00,2019-01-19 16:52:00
3045058,"Seattle, WA",14029777,3x2 box,HelloFresh,1,2019-01-19 11:19:00,Self Care Fair,2019-01-19 10:28:00,2019-01-19 16:52:00
3045058,"Seattle, WA",14034835,3x4 box,HelloFresh,1,2019-01-19 15:20:00,Self Care Fair,2019-01-19 10:28:00,2019-01-19 16:52:00
3045058,"Seattle, WA",14030071,2x2 box,HelloFresh,1,2019-01-19 11:32:00,Self Care Fair,2019-01-19 10:28:00,2019-01-19 16:52:00
3045058,"Seattle, WA",14034528,2x2 box,HelloFresh,1,2019-01-19 15:04:00,Self Care Fair,2019-01-19 10:28:00,2019-01-19 16:52:00
3045058,"Seattle, WA",9023790,3x2 box,HelloFresh,1,2019-01-19 14:50:00,Self Care Fair,2019-01-19 10:28:00,2019-01-19 16:52:00
3045058,"Seattle, WA",14036710,3x2 box,HelloFresh,1,2019-01-19 16:46:00,Self Care Fair,2019-01-19 10:28:00,2019-01-19 16:52:00
3045058,"Seattle, WA",14136445,3x2 box,HelloFresh,1,2019-01-23 22:37:00,Workshop,2019-01-23 13:25:00,2019-01-23 16:38:00
3045058,"Seattle, WA",14156495,3x2 box,HelloFresh,1,2019-01-24 20:50:00,Outlet Premium Mall,2019-01-24 18:25:00,2019-01-25 00:30:00
3045058,"Seattle, WA",14172571,3x2 box,HelloFresh,1,2019-01-25 17:54:00,Tacoma Mall,2019-01-25 12:25:00,2019-01-25 19:37:00
3045058,"Seattle, WA",14167650,2x2 box,HelloFresh,1,2019-01-25 13:55:00,Tacoma Mall,2019-01-25 12:25:00,2019-01-25 19:37:00
3045058,"Seattle, WA",14198254,2x2 box,HelloFresh,1,2019-01-26 18:37:00,Tacoma Home & Garden Show,2019-01-26 13:05:00,2019-01-26 22:34:00
3045058,"Seattle, WA",14197440,2x2 box,HelloFresh,1,2019-01-26 18:02:00,Tacoma Home & Garden Show,2019-01-26 13:05:00,2019-01-26 22:34:00
3045058,"Seattle, WA",14194633,3x2 box,HelloFresh,1,2019-01-26 16:08:00,Tacoma Home & Garden Show,2019-01-26 13:05:00,2019-01-26 22:34:00
3045058,"Seattle, WA",14202099,2x2 box,HelloFresh,1,2019-01-26 21:36:00,Tacoma Home & Garden Show,2019-01-26 13:05:00,2019-01-26 22:34:00
3045058,"Seattle, WA",14195626,2x2 box,HelloFresh,1,2019-01-26 16:45:00,Tacoma Home & Garden Show,2019-01-26 13:05:00,2019-01-26 22:34:00
3045058,"Seattle, WA",14197866,3x2 box,HelloFresh,1,2019-01-26 18:20:00,Tacoma Home & Garden Show,2019-01-26 13:05:00,2019-01-26 22:34:00
3045058,"Seattle, WA",14197500,2x2 box,HelloFresh,1,2019-01-26 18:05:00,Tacoma Home & Garden Show,2019-01-26 13:05:00,2019-01-26 22:34:00
3045058,"Seattle, WA",14200074,3x4 box,HelloFresh,1,2019-01-26 19:53:00,Tacoma Home & Garden Show,2019-01-26 13:05:00,2019-01-26 22:34:00
3045058,"Seattle, WA",14194231,2x2 box,HelloFresh,1,2019-01-26 15:56:00,Tacoma Home & Garden Show,2019-01-26 13:05:00,2019-01-26 22:34:00
3045058,"Seattle, WA",14199770,3x2 box,HelloFresh,1,2019-01-26 19:40:00,Tacoma Home & Garden Show,2019-01-26 13:05:00,2019-01-26 22:34:00
3045058,"Seattle, WA",14220660,3x2 box,HelloFresh,1,2019-01-27 17:20:00,Bellingham Wedding Expo,2019-01-27 11:00:00,2019-01-27 18:30:00
3045058,"Seattle, WA",14218731,3x2 box,HelloFresh,1,2019-01-27 15:44:00,Bellingham Wedding Expo,2019-01-27 11:00:00,2019-01-27 18:30:00
3045058,"Seattle, WA",14217724,3x2 box,HelloFresh,1,2019-01-27 15:00:00,Bellingham Wedding Expo,2019-01-27 11:00:00,2019-01-27 18:30:00
3045058,"Seattle, WA",4668332,3x2 box,HelloFresh,1,2019-01-27 15:50:00,Bellingham Wedding Expo,2019-01-27 11:00:00,2019-01-27 18:30:00
3045058,"Seattle, WA",14220087,2x2 box,HelloFresh,1,2019-01-27 16:52:00,Bellingham Wedding Expo,2019-01-27 11:00:00,2019-01-27 18:30:00
3045058,"Seattle, WA",14310829,3x4 box,HelloFresh,1,2019-01-31 19:21:00,24hr Fitness Bellevue,2019-01-31 18:25:00,2019-01-31 23:30:00
3045058,"Seattle, WA",14310165,2x2 box,HelloFresh,1,2019-01-31 18:53:00,24hr Fitness Bellevue,2019-01-31 18:25:00,2019-01-31 23:30:00
3045058,"Seattle, WA",14312429,3x2 box,HelloFresh,1,2019-01-31 20:27:00,24hr Fitness Bellevue,2019-01-31 18:25:00,2019-01-31 23:30:00
3045058,"Seattle, WA",14313814,3x2 box,HelloFresh,1,2019-01-31 21:25:00,24hr Fitness Bellevue,2019-01-31 18:25:00,2019-01-31 23:30:00
3045058,"Seattle, WA",14311302,3x2 box,HelloFresh,1,2019-01-31 19:46:00,24hr Fitness Bellevue,2019-01-31 18:25:00,2019-01-31 23:30:00
3045058,"Seattle, WA",14305198,3x4 box,HelloFresh,1,2019-01-31 15:14:00,"24hr Fitness Bellevue	188",2019-01-31 10:07:00,2019-01-31 15:36:00
3045058,"Seattle, WA",14346470,2x2 box,HelloFresh,1,2019-02-03 02:08:00,Seattle Gift Show,2019-02-02 10:55:00,2019-02-02 20:30:00
3045058,"Seattle, WA",14338157,3x2 box,HelloFresh,1,2019-02-02 15:02:00,Seattle Gift Show,2019-02-02 10:55:00,2019-02-02 20:30:00
3045058,"Seattle, WA",14351532,2x2 box,HelloFresh,1,2019-02-03 14:07:00,Seattle Gift Show,2019-02-03 10:55:00,2019-02-03 20:30:00
3045058,"Seattle, WA",14352717,3x2 box,HelloFresh,1,2019-02-03 15:21:00,Seattle Gift Show,2019-02-03 10:55:00,2019-02-03 20:30:00
3047884,"Phoenix, AZ",13550822,3x2 Box,HelloFresh,1,2019-01-01 16:08:00,San Tan Village Mall,2019-01-01 11:29:00,2019-01-01 16:17:00
3047884,"Phoenix, AZ",13548714,3x4 Box,HelloFresh,1,2019-01-01 14:30:00,San Tan Village Mall,2019-01-01 11:29:00,2019-01-01 16:17:00
3047884,"Phoenix, AZ",13581366,2x2 Box,HelloFresh,1,2019-01-02 20:17:00,Tangible Fitness,2019-01-02 18:11:00,2019-01-02 20:46:00
3047884,"Phoenix, AZ",9402862,3x2 Box,HelloFresh,1,2019-01-04 20:44:00,Scottsdale Quarter,2019-01-04 17:25:00,2019-01-04 23:03:00
3047884,"Phoenix, AZ",13060625,4x2 Box,HelloFresh,1,2019-01-05 17:40:00,San Tan Village Mall,2019-01-05 11:41:00,2019-01-05 17:30:00
3047884,"Phoenix, AZ",13690328,2x2 Box,HelloFresh,1,2019-01-06 17:27:00,Tucson Home and Garden Show,2019-01-06 11:11:00,2019-01-06 18:14:00
3047884,"Phoenix, AZ",13682904,3x2 Box,HelloFresh,1,2019-01-06 13:53:00,Tucson Home and Garden Show,2019-01-06 11:11:00,2019-01-06 18:14:00
3047884,"Phoenix, AZ",13689049,3x2 Box,HelloFresh,1,2019-01-06 16:47:00,Tucson Home and Garden Show,2019-01-06 11:11:00,2019-01-06 18:14:00
3047884,"Phoenix, AZ",13722651,4x2 box,HelloFresh,1,2019-01-07 20:37:00,Planet Fitness,2019-01-07 17:56:00,2019-01-07 22:00:00
3047884,"Phoenix, AZ",13726150,2x2 box,HelloFresh,1,2019-01-07 22:27:00,LifeStart at Phoenix Plaza Fitness Center,2019-01-07 12:13:00,2019-01-07 15:23:00
3047884,"Phoenix, AZ",13721650,2x2 box,HelloFresh,1,2019-01-07 20:11:00,Planet Fitness,2019-01-07 17:56:00,2019-01-07 22:00:00
3047884,"Phoenix, AZ",13712195,2x2 box,HelloFresh,1,2019-01-07 14:48:00,LifeStart at Phoenix Plaza Fitness Center,2019-01-07 12:13:00,2019-01-07 15:23:00
3047884,"Phoenix, AZ",13720313,3x2 box,HelloFresh,1,2019-01-07 19:26:00,Planet Fitness,2019-01-07 17:56:00,2019-01-07 22:00:00
3047884,"Phoenix, AZ",13723502,2x2 box,HelloFresh,1,2019-01-07 21:01:00,Planet Fitness,2019-01-07 17:56:00,2019-01-07 22:00:00
3047884,"Phoenix, AZ",13885186,2x2 box,HelloFresh,1,2019-01-13 12:39:00,Tempe 6th Street Market,2019-01-13 11:27:00,2019-01-13 17:23:00
3047884,"Phoenix, AZ",13886362,2x2 box,HelloFresh,1,2019-01-13 13:13:00,Tempe 6th Street Market,2019-01-13 11:27:00,2019-01-13 17:23:00
3047884,"Phoenix, AZ",13922400,3x2 box,HelloFresh,1,2019-01-14 18:11:00,YouFit Higley,2019-01-14 16:42:00,2019-01-14 22:10:00
3047884,"Phoenix, AZ",13923553,3x4 box,HelloFresh,1,2019-01-14 18:56:00,YouFit Higley,2019-01-14 16:42:00,2019-01-14 22:10:00
3047884,"Phoenix, AZ",13951265,2x2 box,HelloFresh,1,2019-01-15 19:50:00,LA Fitness Paradise Valley,2019-01-15 17:44:00,2019-01-15 22:15:00
3047884,"Phoenix, AZ",14032906,2x2 box,HelloFresh,1,2019-01-19 13:49:00,San Tan Village Mall,2019-01-19 11:41:00,2019-01-19 15:35:00
3047884,"Phoenix, AZ",14037484,3x2 box,HelloFresh,1,2019-01-19 17:28:00,San Tan Village Mall,2019-01-19 16:25:00,2019-01-19 18:38:00
3047884,"Phoenix, AZ",7821372,3x2 box,HelloFresh,1,2019-01-23 20:49:00,Anytime Fitness- High St.,2019-01-23 16:45:00,2019-01-23 21:11:00
3047884,"Phoenix, AZ",14156874,2x2 box,HelloFresh,1,2019-01-24 21:09:00,EOS Gilbert Higley,2019-01-24 17:48:00,2019-01-24 22:31:00
3047884,"Phoenix, AZ",14157901,3x2 box,HelloFresh,1,2019-01-24 21:59:00,EOS Gilbert Higley,2019-01-24 17:48:00,2019-01-24 22:31:00
3047884,"Phoenix, AZ",14154015,2x2 box,HelloFresh,1,2019-01-24 19:05:00,EOS Gilbert Higley,2019-01-24 17:48:00,2019-01-24 22:31:00
3047884,"Phoenix, AZ",14169485,2x2 box,HelloFresh,1,2019-01-25 15:32:00,AZ Real Country Home Show,2019-01-25 09:59:00,2019-01-25 18:22:00
3047884,"Phoenix, AZ",14167090,3x2 box,HelloFresh,1,2019-01-25 13:25:00,AZ Real Country Home Show,2019-01-25 09:59:00,2019-01-25 18:22:00
3047884,"Phoenix, AZ",14171554,3x2 box,HelloFresh,1,2019-01-25 17:22:00,AZ Real Country Home Show,2019-01-25 09:59:00,2019-01-25 18:22:00
3047884,"Phoenix, AZ",14191937,2x2 box,HelloFresh,1,2019-01-26 14:39:00,CHWP Expo: Anthem Health Expo,2019-01-26 10:46:00,2019-01-26 16:55:00
3047884,"Phoenix, AZ",14200753,2x2 box,HelloFresh,1,2019-01-26 20:50:00,CHWP Expo: Anthem Health Expo,2019-01-26 10:46:00,2019-01-26 16:55:00
3047884,"Phoenix, AZ",14192181,3x2 box,HelloFresh,1,2019-01-26 14:53:00,CHWP Expo: Anthem Health Expo,2019-01-26 10:46:00,2019-01-26 16:55:00
3047884,"Phoenix, AZ",14195171,3x2 box,HelloFresh,1,2019-01-26 16:29:00,CHWP Expo: Anthem Health Expo,2019-01-26 10:46:00,2019-01-26 16:55:00
3047884,"Phoenix, AZ",14190223,2x2 box,HelloFresh,1,2019-01-26 13:32:00,CHWP Expo: Anthem Health Expo,2019-01-26 10:46:00,2019-01-26 16:55:00
3047884,"Phoenix, AZ",14249115,3x2 box,HelloFresh,1,2019-01-28 21:17:00,Tangible Fitness,2019-01-28 17:45:00,2019-01-28 22:14:00
3047884,"Phoenix, AZ",14249569,3x2 box,HelloFresh,1,2019-01-28 21:40:00,Tangible Fitness,2019-01-28 17:45:00,2019-01-28 22:14:00
3047884,"Phoenix, AZ",14271437,2x2 box,HelloFresh,1,2019-01-29 21:47:00,CycleBar Raintree Ranch,2019-01-29 18:11:00,2019-01-29 21:55:00
3047884,"Phoenix, AZ",14288106,3x4 box,HelloFresh,1,2019-01-30 18:21:00,Roosevelt School District Health Expo,2019-01-30 16:03:00,2019-01-30 19:19:00
3047884,"Phoenix, AZ",14330684,2x2 box,HelloFresh,1,2019-02-01 22:32:00,San Tan Village Mall,2019-02-01 17:30:00,2019-02-01 22:59:00
3047884,"Phoenix, AZ",14342760,2x2 box,HelloFresh,1,2019-02-02 19:48:00,San Tan Village Mall,2019-02-02 17:27:00,2019-02-02 22:58:00
3047884,"Phoenix, AZ",14352119,3x2 box,HelloFresh,1,2019-02-03 14:43:00,AZ Vegetarian Food Festival,2019-02-03 11:35:00,2019-02-03 18:54:00
3047887,"Pittsburgh, PA",13649719,2x2 Box,HelloFresh,1,2019-01-05 13:12:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13647517,3x2 Box,HelloFresh,1,2019-01-05 12:16:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13646944,3x2 Box,HelloFresh,1,2019-01-05 11:59:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13646648,4x2 Box,HelloFresh,1,2019-01-05 11:50:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13648764,3x2 Box,HelloFresh,1,2019-01-05 12:48:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13648498,3x2 Box,HelloFresh,1,2019-01-05 12:42:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13651182,2x2 Box,HelloFresh,1,2019-01-05 13:55:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13657600,3x2 Box,HelloFresh,1,2019-01-05 16:35:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13652115,3x2 Box,HelloFresh,1,2019-01-05 14:21:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13649118,3x2 Box,HelloFresh,1,2019-01-05 12:57:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13648254,3x2 Box,HelloFresh,1,2019-01-05 12:37:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13653062,3x2 Box,HelloFresh,1,2019-01-05 14:48:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13651791,2x2 Box,HelloFresh,1,2019-01-05 14:15:00,Philadelphia Bridal & Wedding Expo,2019-01-05 09:26:00,2019-01-05 17:00:00
3047887,"Pittsburgh, PA",13680115,2x2 Box,HelloFresh,1,2019-01-06 12:19:00,Philadelphia Bridal & Wedding Expo,2019-01-06 10:26:00,2019-01-06 16:51:00
3047887,"Pittsburgh, PA",13678802,2x2 Box,HelloFresh,1,2019-01-06 11:36:00,Philadelphia Bridal & Wedding Expo,2019-01-06 10:26:00,2019-01-06 16:51:00
3047887,"Pittsburgh, PA",13680238,2x2 Box,HelloFresh,1,2019-01-06 12:25:00,Philadelphia Bridal & Wedding Expo,2019-01-06 10:26:00,2019-01-06 16:51:00
3047887,"Pittsburgh, PA",13679662,3x2 Box,HelloFresh,1,2019-01-06 12:04:00,Philadelphia Bridal & Wedding Expo,2019-01-06 10:26:00,2019-01-06 16:51:00
3047887,"Pittsburgh, PA",13686272,2x4 Box,HelloFresh,1,2019-01-06 15:42:00,Philadelphia Bridal & Wedding Expo,2019-01-06 10:26:00,2019-01-06 16:51:00
3047887,"Pittsburgh, PA",13680458,3x2 Box,HelloFresh,1,2019-01-06 12:31:00,Philadelphia Bridal & Wedding Expo,2019-01-06 10:26:00,2019-01-06 16:51:00
3047887,"Pittsburgh, PA",13680706,3x2 Box,HelloFresh,1,2019-01-06 12:47:00,Philadelphia Bridal & Wedding Expo,2019-01-06 10:26:00,2019-01-06 16:51:00
3047887,"Pittsburgh, PA",13683897,2x2 Box,HelloFresh,1,2019-01-06 14:26:00,Philadelphia Bridal & Wedding Expo,2019-01-06 10:26:00,2019-01-06 16:51:00
3047887,"Pittsburgh, PA",13681581,4x2 Box,HelloFresh,1,2019-01-06 13:17:00,Philadelphia Bridal & Wedding Expo,2019-01-06 10:26:00,2019-01-06 16:51:00
3047887,"Pittsburgh, PA",13683072,2x2 Box,HelloFresh,1,2019-01-06 13:57:00,Philadelphia Bridal & Wedding Expo,2019-01-06 10:26:00,2019-01-06 16:51:00
3047887,"Pittsburgh, PA",13842415,3x2 box,HelloFresh,1,2019-01-11 18:58:00,Mall at Robinson,2019-01-11 14:55:00,2019-01-11 21:01:00
3047887,"Pittsburgh, PA",13844819,3x2 box,HelloFresh,1,2019-01-11 20:45:00,Mall at Robinson,2019-01-11 14:55:00,2019-01-11 21:01:00
3047887,"Pittsburgh, PA",13843298,3x2 box,HelloFresh,1,2019-01-11 19:38:00,Mall at Robinson,2019-01-11 14:55:00,2019-01-11 21:01:00
3047887,"Pittsburgh, PA",13861256,3x2 box,HelloFresh,1,2019-01-12 15:06:00,South Hills Village Mall,2019-01-12 10:08:00,2019-01-12 21:04:00
3047887,"Pittsburgh, PA",13862918,3x2 box,HelloFresh,1,2019-01-12 15:58:00,South Hills Village Mall,2019-01-12 10:08:00,2019-01-12 21:04:00
3047887,"Pittsburgh, PA",13856455,2x2 box,HelloFresh,1,2019-01-12 12:07:00,South Hills Village Mall,2019-01-12 10:08:00,2019-01-12 21:04:00
3047887,"Pittsburgh, PA",13862070,3x2 box,HelloFresh,1,2019-01-12 15:33:00,South Hills Village Mall,2019-01-12 10:08:00,2019-01-12 21:04:00
3047887,"Pittsburgh, PA",13868057,3x2 box,HelloFresh,1,2019-01-12 19:02:00,South Hills Village Mall,2019-01-12 10:08:00,2019-01-12 21:04:00
3047887,"Pittsburgh, PA",13860423,3x2 box,HelloFresh,1,2019-01-12 14:35:00,South Hills Village Mall,2019-01-12 10:08:00,2019-01-12 21:04:00
3047887,"Pittsburgh, PA",13894610,2x2 box,HelloFresh,1,2019-01-13 17:40:00,Pittsburgh Boat Show,2019-01-13 09:55:00,2019-01-13 18:24:00
3047887,"Pittsburgh, PA",13890816,2x2 box,HelloFresh,1,2019-01-13 15:47:00,Pittsburgh Boat Show,2019-01-13 09:55:00,2019-01-13 18:24:00
3047887,"Pittsburgh, PA",13993336,2x2 box,HelloFresh,1,2019-01-17 13:24:00,Mall at Robinson,2019-01-17 09:59:00,2019-01-17 15:08:00
3047887,"Pittsburgh, PA",14021083,3x4 box,HelloFresh,1,2019-01-18 19:19:00,Mall at Robinson,2019-01-18 17:49:00,2019-01-18 21:05:00
3047887,"Pittsburgh, PA",10847617,2x4 box,HelloFresh,1,2019-01-19 13:12:00,Pittsburgh RV Show,2019-01-19 08:55:00,2019-01-19 14:38:00
3047887,"Pittsburgh, PA",9285797,2x4 box,HelloFresh,1,2019-01-19 14:03:00,Pittsburgh RV Show,2019-01-19 08:55:00,2019-01-19 14:38:00
3047887,"Pittsburgh, PA",14032106,3x2 box,HelloFresh,1,2019-01-19 13:08:00,Pittsburgh RV Show,2019-01-19 08:55:00,2019-01-19 14:38:00
3047887,"Pittsburgh, PA",14036474,2x4 box,HelloFresh,1,2019-01-19 16:33:00,Pittsburgh RV Show,2019-01-19 15:29:00,2019-01-19 17:36:00
3047887,"Pittsburgh, PA",14149950,2x2 box,HelloFresh,1,2019-01-24 16:05:00,Ross Park Mall,2019-01-24 14:57:00,2019-01-24 20:56:00
3047887,"Pittsburgh, PA",14154047,2x2 box,HelloFresh,1,2019-01-24 18:59:00,Ross Park Mall,2019-01-24 14:57:00,2019-01-24 20:56:00
3047887,"Pittsburgh, PA",14153640,2x2 box,HelloFresh,1,2019-01-24 18:40:00,Ross Park Mall,2019-01-24 14:57:00,2019-01-24 20:56:00
3047887,"Pittsburgh, PA",14151695,2x2 box,HelloFresh,1,2019-01-24 17:14:00,Ross Park Mall,2019-01-24 14:57:00,2019-01-24 20:56:00
3047887,"Pittsburgh, PA",14151435,2x2 box,HelloFresh,1,2019-01-24 17:04:00,Ross Park Mall,2019-01-24 14:57:00,2019-01-24 20:56:00
3047887,"Pittsburgh, PA",14152586,2x2 box,HelloFresh,1,2019-01-24 17:51:00,Ross Park Mall,2019-01-24 14:57:00,2019-01-24 20:56:00
3047887,"Pittsburgh, PA",14172539,2x2 box,HelloFresh,1,2019-01-25 17:53:00,Ross Park Mall,2019-01-25 16:59:00,2019-01-25 20:56:00
3047887,"Pittsburgh, PA",14171977,2x2 box,HelloFresh,1,2019-01-25 17:29:00,Ross Park Mall,2019-01-25 16:59:00,2019-01-25 20:56:00
3047887,"Pittsburgh, PA",14189350,2x2 box,HelloFresh,1,2019-01-26 12:55:00,Cavanaugh's Bride Show,2019-01-26 11:01:00,2019-01-26 16:27:00
3047887,"Pittsburgh, PA",14189918,3x2 box,HelloFresh,1,2019-01-26 13:19:00,Cavanaugh's Bride Show,2019-01-26 11:01:00,2019-01-26 16:27:00
3047887,"Pittsburgh, PA",14191507,3x4 box,HelloFresh,1,2019-01-26 14:20:00,Cavanaugh's Bride Show,2019-01-26 11:01:00,2019-01-26 16:27:00
3047887,"Pittsburgh, PA",14191276,2x4 box,HelloFresh,1,2019-01-26 14:11:00,Cavanaugh's Bride Show,2019-01-26 11:01:00,2019-01-26 16:27:00
3047887,"Pittsburgh, PA",14190207,2x2 box,HelloFresh,1,2019-01-26 13:38:00,Cavanaugh's Bride Show,2019-01-26 11:01:00,2019-01-26 16:27:00
3047887,"Pittsburgh, PA",14191620,3x2 box,HelloFresh,1,2019-01-26 14:24:00,Cavanaugh's Bride Show,2019-01-26 11:01:00,2019-01-26 16:27:00
3047887,"Pittsburgh, PA",14190780,2x2 box,HelloFresh,1,2019-01-26 13:49:00,Cavanaugh's Bride Show,2019-01-26 11:01:00,2019-01-26 16:27:00
3047887,"Pittsburgh, PA",14191162,3x2 box,HelloFresh,1,2019-01-26 14:05:00,Cavanaugh's Bride Show,2019-01-26 11:01:00,2019-01-26 16:27:00
3047887,"Pittsburgh, PA",14215693,2x2 box,HelloFresh,1,2019-01-27 13:44:00,Ross Park Mall,2019-01-27 12:36:00,2019-01-27 18:00:00
3047887,"Pittsburgh, PA",14310858,3x2 box,HelloFresh,1,2019-01-31 19:23:00,Mall at Robinson,2019-01-31 15:08:00,2019-01-31 21:01:00
3047887,"Pittsburgh, PA",14336672,3x4 box,HelloFresh,1,2019-02-02 13:30:00,Mall at Robinson,2019-02-02 09:30:00,2019-02-02 14:23:00
3049326,"Pittsburgh, PA",13544869,2x2 Box,HelloFresh,1,2019-01-01 11:04:00,LA Fitness- Southside,2019-01-01 09:06:00,2019-01-01 15:05:00
3049326,"Pittsburgh, PA",13543943,3x2 Box,HelloFresh,1,2019-01-01 09:47:00,LA Fitness- Southside,2019-01-01 09:06:00,2019-01-01 15:05:00
3049326,"Pittsburgh, PA",13544051,3x2 Box,HelloFresh,1,2019-01-01 09:59:00,LA Fitness- Southside,2019-01-01 09:06:00,2019-01-01 15:05:00
3049326,"Pittsburgh, PA",13577841,4x2 Box,HelloFresh,1,2019-01-02 18:14:00,Anytime Fitness- Bethel Park,2019-01-02 15:11:00,2019-01-02 18:58:00
3049326,"Pittsburgh, PA",13577346,2x2 Box,HelloFresh,1,2019-01-02 17:55:00,Anytime Fitness- Bethel Park,2019-01-02 15:11:00,2019-01-02 18:58:00
3049326,"Pittsburgh, PA",13574341,3x2 Box,HelloFresh,1,2019-01-02 15:58:00,Anytime Fitness- Bethel Park,2019-01-02 15:11:00,2019-01-02 18:58:00
3049326,"Pittsburgh, PA",10802256,3x2 box,HelloFresh,1,2019-01-09 17:30:00,The Cosmopolitan,2019-01-09 16:02:00,2019-01-09 19:55:00
3049326,"Pittsburgh, PA",13782319,2x2 box,HelloFresh,1,2019-01-09 16:59:00,The Cosmopolitan,2019-01-09 16:02:00,2019-01-09 19:55:00
3049326,"Pittsburgh, PA",13785432,3x2 box,HelloFresh,1,2019-01-09 18:29:00,The Cosmopolitan,2019-01-09 16:02:00,2019-01-09 19:55:00
3049326,"Pittsburgh, PA",12484340,3x2 box,HelloFresh,1,2019-01-12 13:48:00,Wheeling Park Bridal Bash,2019-01-12 09:58:00,2019-01-12 16:30:00
3049326,"Pittsburgh, PA",13861384,2x2 box,HelloFresh,1,2019-01-12 15:11:00,Wheeling Park Bridal Bash,2019-01-12 09:58:00,2019-01-12 16:30:00
3049326,"Pittsburgh, PA",13854137,2x2 box,HelloFresh,1,2019-01-12 10:36:00,Wheeling Park Bridal Bash,2019-01-12 09:58:00,2019-01-12 16:30:00
3049326,"Pittsburgh, PA",13855497,3x2 box,HelloFresh,1,2019-01-12 11:33:00,Wheeling Park Bridal Bash,2019-01-12 09:58:00,2019-01-12 16:30:00
3049326,"Pittsburgh, PA",10872981,3x4 box,HelloFresh,1,2019-01-12 12:02:00,Wheeling Park Bridal Bash,2019-01-12 09:58:00,2019-01-12 16:30:00
3049326,"Pittsburgh, PA",13901698,2x2 box,HelloFresh,1,2019-01-13 21:12:00,EveryPlate @ Cause for a Cure,2019-01-13 10:29:00,2019-01-13 15:13:00
3049326,"Pittsburgh, PA",5838574,3x2 box,HelloFresh,1,2019-01-15 16:46:00,LA Fitness- Penn Ave,2019-01-15 14:58:00,2019-01-15 21:08:00
3049326,"Pittsburgh, PA",13949496,2x2 box,HelloFresh,1,2019-01-15 18:56:00,LA Fitness- Penn Ave,2019-01-15 14:58:00,2019-01-15 21:08:00
3049326,"Pittsburgh, PA",13182469,2x2 box,HelloFresh,1,2019-01-15 15:59:00,LA Fitness- Penn Ave,2019-01-15 14:58:00,2019-01-15 21:08:00
3049326,"Pittsburgh, PA",13952094,2x2 box,HelloFresh,1,2019-01-15 20:16:00,LA Fitness- Penn Ave,2019-01-15 14:58:00,2019-01-15 21:08:00
3049326,"Pittsburgh, PA",13945091,3x2 box,HelloFresh,1,2019-01-15 16:39:00,LA Fitness- Penn Ave,2019-01-15 14:58:00,2019-01-15 21:08:00
3049326,"Pittsburgh, PA",13948848,3x2 box,HelloFresh,1,2019-01-15 18:35:00,LA Fitness- Penn Ave,2019-01-15 14:58:00,2019-01-15 21:08:00
3049326,"Pittsburgh, PA",14032831,3x2 box,HelloFresh,1,2019-01-19 13:43:00,Pittsburgh Boat Show,2019-01-19 09:35:00,2019-01-19 14:44:00
